itemID|brand|manufacturer|customerRating|category1|category2|category3|recommendedRetailPrice
1890|6|41|0.0|2|10|2|13.52
1891|6|41|0.0|2|10|2|14.2
1892|6|41|0.0|2|10|2|22.74
1893|6|41|0.0|2|10|2|16.05
1894|6|41|0.0|2|10|2|17.01
1895|6|41|4.0|2|10|2|16.0
1896|6|41|0.0|2|10|2|25.74
1897|6|41|0.0|2|10|2|7.6
1898|6|41|0.0|2|10|2|19.72
1899|6|41|0.0|2|10|2|23.21
1900|6|41|0.0|2|10|2|14.58
1901|6|41|0.0|2|10|2|22.26
1902|6|41|0.0|2|9|2|15.09
1903|6|41|0.0|2|9|2|18.25
1904|12|46|0.0|2|11|2|26.28
1905|9|39|0.0|2|10|2|23.61
1906|9|39|5.0|2|10|2|43.38
1907|13|39|0.0|2|10|2|15.38
1908|13|39|0.0|2|10|2|9.13
1909|13|39|0.0|2|10|2|13.69
1910|13|39|0.0|2|10|2|19.27
1911|9|39|1.0|2|10|2|29.13
1912|9|39|5.0|2|10|2|34.18
1913|9|39|5.0|2|10|2|17.43
1914|9|39|4.0|2|10|2|36.6
1915|10|43|0.0|2|10|2|41.74
1916|10|43|5.0|2|10|2|34.1
1917|10|43|0.0|2|10|2|28.5
1918|10|43|0.0|2|10|2|50.39
1919|10|43|0.0|2|10|2|28.0
1920|10|43|5.0|2|10|2|36.14
1921|10|43|5.0|2|10|2|43.77
1922|10|43|0.0|2|10|2|35.12
1923|10|43|0.0|2|10|2|36.14
1924|10|43|0.0|2|9|2|64.87
1925|10|43|4.0|2|9|2|57.88
1926|10|43|3.0|2|9|2|64.37
1927|10|43|0.0|2|9|2|73.85
1928|10|43|3.67|2|10|2|33.36
1929|10|43|0.0|2|10|2|34.16
1930|10|43|0.0|2|10|2|32.82
1931|10|43|3.5|2|10|2|16.32
1932|10|43|5.0|2|10|2|37.04
1933|10|43|2.6|2|10|2|35.55
1934|10|43|4.6|2|10|2|42.77
1935|10|43|5.0|2|10|2|21.5
1936|10|43|0.0|2|10|2|13.72
1937|10|43|2.0|2|10|2|22.06
1938|10|43|4.0|2|10|2|38.2
1939|10|43|4.0|2|10|2|26.36
1940|10|43|3.67|2|10|2|30.82
1941|10|43|0.0|2|10|2|31.36
1942|14|47|0.0|2|11|2|23.94
1943|14|47|0.0|2|11|2|32.72
1944|14|47|0.0|2|11|2|21.51
1945|14|47|0.0|2|11|2|46.28
1946|14|47|0.0|2|11|2|25.94
1947|15|48|4.0|2|13|2|23.66
1948|8|2|0.0|2|11|2|69.86
1949|8|2|0.0|2|11|2|44.41
1950|8|2|0.0|2|11|2|69.2
1951|8|2|0.0|2|11|2|191.1
1952|8|2|0.0|2|11|2|153.94
1953|7|42|0.0|2|10|2|48.11
1954|16|49|0.0|2|11|2|12.93
1955|17|50|0.0|2|10|2|29.45
1956|18|51|0.0|3|12|2|75.54
1957|19|52|4.0|2|10|2|13.14
1958|19|52|5.0|2|10|2|30.66
1959|20|53|4.67|2|11|2|33.62
1960|19|52|0.0|2|10|2|17.08
1961|19|52|0.0|2|10|2|24.75
1962|16|49|4.5|2|10|2|27.86
1963|16|49|5.0|2|10|2|20.9
1964|16|49|1.0|2|10|2|18.51
1965|0|23|0.0|2|11|2|11.61
1966|0|23|0.0|2|11|2|21.46
1967|0|23|0.0|2|11|2|17.88
1968|10|43|5.0|2|10|2|38.98
1969|0|23|4.5|2|11|2|14.73
1970|0|23|1.0|2|11|2|18.45
1971|21|23|0.0|2|11|2|7.65
1972|21|23|5.0|2|11|2|14.55
1973|8|2|0.0|2|11|2|177.66
1974|0|45|5.0|2|11|2|18.72
1975|16|49|0.0|2|11|2|30.23
1976|10|43|0.0|2|10|2|53.25
1977|10|43|4.5|2|10|2|56.64
1978|10|43|0.0|2|10|2|62.03
1979|9|39|0.0|2|10|2|55.73
1980|9|39|4.0|2|10|2|53.56
1981|10|43|5.0|2|10|2|24.41
1982|10|43|5.0|2|9|2|22.62
1983|9|39|0.0|2|10|2|16.22
1984|0|45|0.0|2|11|2|12.07
1985|0|45|0.0|2|11|2|7.33
1986|10|43|4.0|2|9|2|31.34
1987|8|2|5.0|2|11|2|100.17
1988|8|2|5.0|2|11|2|234.49
1989|9|39|0.0|2|9|2|20.62
1990|0|54|4.0|2|11|2|31.61
1991|0|54|0.0|2|11|2|18.6
1992|0|53|5.0|2|11|2|5.52
1993|22|53|0.0|2|11|2|7.21
1994|8|2|0.0|2|11|2|230.58
1995|8|2|0.0|2|11|2|160.65
1996|19|52|4.5|2|10|2|12.48
1997|19|52|0.0|2|10|2|260.82
1998|21|23|3.67|2|11|2|14.04
1999|0|23|0.0|2|11|2|10.59
2000|0|23|0.0|2|11|2|11.68
2001|0|23|0.0|2|11|2|5.35
2002|14|47|3.0|2|11|2|18.13
2003|14|47|0.0|2|11|2|30.9
2004|14|47|4.5|2|11|2|18.91
2005|14|47|0.0|2|11|2|39.0
2006|14|47|5.0|2|11|2|23.31
2007|14|47|2.0|2|11|2|20.71
2008|14|47|0.0|2|11|2|36.0
2009|14|47|0.0|2|11|2|36.58
2010|14|47|3.0|2|11|2|19.17
2011|14|47|2.6|2|11|2|18.06
2012|9|39|0.0|2|10|2|20.99
2013|9|39|2.0|2|10|2|21.78
2014|23|55|0.0|2|11|2|11.77
2015|7|42|4.75|2|9|2|45.43
2016|11|40|5.0|2|9|2|25.4
2017|11|40|0.0|2|9|2|15.11
2018|11|40|0.0|2|9|2|24.31
2019|11|40|0.0|2|9|2|26.06
2020|11|40|0.0|2|10|2|17.3
2021|11|40|5.0|2|10|2|26.94
2022|11|40|5.0|2|10|2|24.28
2023|11|40|5.0|2|10|2|11.54
2024|11|40|3.0|2|10|2|17.52
2025|11|40|0.0|2|10|2|27.16
2026|11|40|0.0|2|10|2|26.27
2027|11|40|0.0|2|10|2|11.74
2028|11|40|0.0|2|9|2|15.11
2029|11|40|0.0|2|9|2|23.65
2030|11|40|3.0|2|10|2|23.65
2031|11|40|4.0|2|10|2|16.86
2032|11|40|0.0|2|9|2|14.24
2033|11|40|0.0|2|10|2|15.55
2034|11|40|0.0|2|9|2|12.92
2035|11|40|0.0|2|10|2|17.08
2036|11|40|0.0|2|9|2|15.99
2037|11|40|4.0|2|9|2|30.44
2038|11|40|5.0|2|10|2|27.06
2039|11|40|0.0|2|10|2|25.47
2040|11|40|0.0|2|10|2|26.28
2041|11|40|0.0|2|10|2|31.32
2042|11|40|3.5|2|10|2|13.8
2043|11|40|0.0|2|10|2|18.18
2044|11|40|5.0|2|10|2|14.24
2045|11|40|3.0|2|10|2|20.9
2046|11|40|0.0|2|9|2|26.28
2047|0|56|0.0|2|11|2|40.32
2048|0|56|4.0|2|11|2|13.55
2049|0|56|0.0|2|11|2|16.9
2050|12|46|0.0|2|11|2|21.07
2051|0|53|0.0|3|12|2|7.03
2052|20|53|0.0|2|11|2|15.72
2053|23|55|5.0|2|11|2|9.37
2054|23|55|5.0|2|11|2|13.07
2055|23|55|0.0|2|11|2|10.3
2056|24|57|0.0|2|10|2|33.23
2057|24|57|5.0|2|10|2|48.36
2058|24|57|5.0|2|10|2|47.38
2059|25|57|0.0|2|10|2|13.73
2060|24|57|0.0|2|10|2|25.07
2061|24|57|4.25|2|10|2|10.94
2062|24|57|5.0|2|10|2|11.74
2063|24|57|0.0|2|10|2|31.87
2064|24|57|0.0|2|10|2|48.86
2065|24|57|0.0|2|10|2|35.86
2066|24|57|0.0|2|9|2|33.86
2067|24|57|0.0|2|9|2|28.88
2068|24|57|4.0|2|10|2|24.28
2069|24|57|0.0|2|10|2|29.05
2070|12|46|4.0|2|11|2|16.03
2071|26|50|5.0|2|9|2|30.0
2072|26|50|2.0|2|10|2|15.8
2073|0|50|0.0|2|10|2|19.6
2074|17|50|1.0|2|9|2|22.12
2075|17|50|0.0|2|10|2|19.6
2076|17|50|0.0|2|10|2|29.78
2077|17|50|5.0|2|10|2|17.77
2078|7|42|0.0|2|9|2|40.17
2079|7|42|5.0|2|9|2|45.73
2080|7|42|0.0|2|9|2|19.74
2081|27|49|0.0|2|9|2|17.92
2082|16|49|4.67|2|11|2|39.47
2083|16|49|4.0|2|10|2|29.78
2084|16|49|0.0|2|10|2|18.64
2085|28|49|0.0|2|10|2|17.08
2086|17|50|0.0|2|10|2|25.15
2087|17|50|0.0|2|10|2|31.6
2088|17|50|0.0|2|10|2|32.75
2089|17|50|5.0|2|10|2|33.22
2090|17|50|0.0|2|10|2|22.47
2091|17|50|0.0|2|10|2|15.94
2092|17|50|0.0|2|10|2|31.37
2093|17|50|0.0|2|10|2|13.94
2094|17|50|3.0|2|10|2|15.69
2095|17|50|5.0|2|10|2|22.55
2096|17|50|0.0|2|10|2|16.92
2097|11|40|4.0|2|10|2|15.35
2098|11|40|3.0|2|10|2|18.93
2099|11|40|3.0|2|10|2|26.49
2100|11|40|0.0|2|10|2|10.13
2101|11|40|3.0|2|10|2|13.67
2102|11|40|4.0|2|10|2|15.1
2103|11|40|0.0|2|10|2|17.17
2104|5|40|2.0|2|9|2|16.44
2105|5|40|0.0|2|9|2|9.95
2106|5|40|0.0|2|9|2|17.68
2107|5|40|0.0|2|9|2|13.94
2108|5|40|5.0|2|9|2|20.67
2109|5|40|0.0|2|9|2|23.06
2110|5|40|5.0|2|9|2|15.88
2111|5|40|4.0|2|9|2|23.08
2112|15|48|0.0|2|13|2|16.92
2113|15|48|0.0|2|13|2|27.86
2114|15|48|0.0|2|13|2|24.92
2115|15|48|0.0|2|13|2|28.14
2116|15|48|0.0|2|13|2|20.09
2117|15|48|0.0|2|13|2|18.13
2118|15|48|0.0|2|13|2|28.74
2119|15|48|0.0|2|13|2|31.25
2120|15|48|0.0|2|13|2|22.09
2121|15|48|0.0|2|13|2|14.88
2122|29|58|0.0|2|10|2|33.12
2123|29|58|0.0|2|10|2|21.91
2124|29|58|0.0|2|10|2|35.11
2125|6|41|0.0|2|9|2|25.18
2126|6|41|0.0|2|9|2|8.64
2127|6|41|0.0|2|9|2|16.73
2128|6|41|0.0|2|9|2|24.67
2129|6|41|5.0|2|10|2|20.22
2130|6|41|0.0|2|10|2|18.33
2131|6|41|0.0|2|10|2|11.28
2132|6|41|0.0|2|10|2|28.0
2133|6|41|4.5|2|10|2|13.8
2134|6|41|5.0|2|10|2|11.92
2135|11|40|4.0|2|10|2|19.05
2136|11|40|0.0|2|10|2|14.53
2137|11|40|3.0|2|10|2|16.42
2138|11|40|0.0|2|10|2|16.12
2139|11|40|0.0|2|10|2|23.08
2140|11|40|0.0|2|10|2|11.54
2141|11|40|5.0|2|10|2|11.91
2142|11|40|0.0|2|10|2|11.34
2143|11|40|0.0|2|10|2|10.75
2144|11|40|0.0|2|10|2|25.87
2145|11|40|0.0|2|10|2|13.13
2146|11|40|0.0|2|10|2|26.07
2147|17|50|0.0|2|9|2|25.4
2148|17|50|0.0|2|9|2|21.16
2149|17|50|0.0|2|9|2|33.37
2150|17|50|0.0|2|9|2|28.42
2151|17|50|0.0|2|9|2|27.59
2152|17|50|0.0|2|9|2|22.66
2153|17|50|5.0|2|9|2|15.94
2154|11|40|0.0|2|10|2|14.33
2155|11|40|0.0|2|10|2|13.93
2156|11|40|5.0|2|10|2|23.21
2157|11|40|3.0|2|10|2|17.11
2158|30|59|4.5|2|11|2|85.0
2159|30|59|5.0|2|11|2|137.2
2160|30|59|5.0|2|11|2|107.03
2161|30|59|0.0|2|11|2|42.5
2162|30|59|5.0|2|11|2|109.25
2163|30|59|0.0|2|11|2|59.78
2164|31|53|0.0|2|11|2|37.64
2165|31|53|0.0|2|11|2|75.47
2166|31|53|0.0|2|11|2|59.92
2167|31|53|0.0|2|11|2|74.35
2168|31|53|0.0|2|11|2|48.64
2169|16|49|0.0|2|10|2|15.39
2170|16|49|0.0|2|10|2|20.22
2171|32|49|0.0|2|9|2|33.62
2172|32|49|0.0|2|9|2|23.65
2173|16|49|0.0|2|10|2|16.68
2174|16|49|0.0|2|10|2|24.28
2175|16|49|0.0|2|10|2|29.01
2176|16|49|0.0|2|10|2|15.03
2177|16|49|3.5|2|10|2|30.13
2178|16|49|0.0|2|10|2|27.97
2179|16|49|0.0|2|10|2|14.55
2180|16|49|5.0|2|10|2|22.11
2181|16|49|0.0|2|10|2|15.88
2182|16|49|0.0|2|10|2|11.08
2183|8|2|4.0|2|11|2|297.0
2184|8|2|0.0|2|11|2|209.25
2185|8|2|0.0|2|11|2|191.25
2186|8|2|0.0|2|11|2|205.9
2187|8|2|0.0|2|11|2|162.4
2188|8|2|5.0|2|11|2|98.28
2189|8|2|0.0|2|11|2|92.38
2190|8|2|0.0|2|11|2|234.49
2191|8|2|0.0|2|11|2|139.62
2192|33|40|0.0|2|9|2|15.72
2193|16|49|5.0|2|10|2|17.58
2194|16|49|0.0|2|10|2|23.06
2195|16|49|5.0|2|10|2|35.71
2196|16|49|4.5|2|10|2|19.17
2197|16|49|2.0|2|10|2|17.58
2198|16|49|4.5|2|10|2|20.42
2199|34|49|0.0|2|9|2|21.69
2200|18|51|0.0|3|12|2|109.16
2201|10|43|2.33|2|9|2|44.04
2202|10|43|5.0|2|9|2|90.87
2203|0|55|0.0|2|11|2|8.2
2204|0|23|5.0|2|11|2|16.12
2205|35|60|0.0|2|10|2|22.34
2206|35|60|0.0|2|10|2|16.32
2207|7|42|0.0|2|9|2|22.42
2208|7|42|5.0|2|9|2|40.66
2209|7|42|0.0|2|9|2|39.47
2210|24|57|4.67|2|10|2|29.56
2211|24|57|0.0|2|10|2|49.56
2212|0|61|4.5|2|11|2|6.56
2213|7|42|0.0|2|9|2|34.13
2214|15|48|5.0|2|9|2|43.06
2215|14|47|1.0|2|11|2|42.69
2216|10|43|3.67|2|10|2|30.27
2217|5|40|0.0|2|9|2|19.49
2218|5|40|0.0|2|9|2|17.08
2219|0|2|0.0|2|11|2|12.93
2220|0|2|5.0|2|11|2|11.81
2221|0|2|0.0|2|11|2|20.67
2222|0|2|0.0|2|11|2|36.99
2223|0|2|0.0|2|11|2|15.94
2224|0|2|5.0|2|11|2|20.41
2225|0|2|0.0|2|11|2|13.78
2226|0|2|5.0|2|11|2|27.26
2227|0|2|0.0|2|11|2|13.99
2228|0|2|5.0|2|11|2|8.95
2229|0|2|0.0|2|11|2|12.66
2230|0|2|5.0|2|11|2|23.52
2231|15|48|5.0|2|9|2|19.73
2232|0|61|0.0|2|11|2|24.7
2233|0|61|0.0|2|11|2|12.93
2234|19|52|0.0|2|10|2|30.88
2235|19|52|5.0|2|10|2|14.24
2236|19|52|0.0|2|10|2|31.97
2237|19|52|0.0|2|10|2|13.36
2238|19|52|0.0|2|10|2|15.11
2239|19|52|4.5|2|10|2|28.69
2240|19|52|0.0|2|10|2|20.15
2241|30|59|3.0|2|11|2|71.02
2242|30|59|3.0|2|11|2|72.82
2243|30|59|0.0|2|11|2|79.83
2244|30|59|0.0|2|11|2|50.17
2245|30|59|4.5|2|11|2|17.97
2246|30|59|4.0|2|11|2|117.88
2247|9|39|5.0|2|10|2|56.79
2248|9|39|5.0|2|10|2|22.95
2249|14|47|0.0|2|11|2|22.54
2250|14|47|0.0|2|11|2|18.21
2251|14|47|0.0|2|11|2|16.18
2252|14|47|4.0|2|11|2|32.95
2253|14|47|0.0|2|11|2|28.03
2254|14|47|0.0|2|11|2|28.9
2255|14|47|0.0|2|11|2|31.5
2256|14|47|0.0|2|11|2|32.95
2257|14|47|0.0|2|11|2|38.73
2258|14|47|0.0|2|11|2|39.59
2259|14|47|1.0|2|11|2|17.92
2260|14|47|0.0|2|11|2|26.59
2261|14|47|5.0|2|11|2|22.83
2262|14|47|0.0|2|11|2|37.57
2263|14|47|5.0|2|11|2|31.21
2264|14|47|5.0|2|11|2|38.44
2265|14|47|0.0|2|11|2|38.85
2266|14|47|0.0|2|11|2|39.3
2267|14|47|0.0|2|11|2|23.99
2268|9|39|0.0|2|10|2|20.62
2269|9|39|5.0|2|10|2|51.65
2270|9|39|0.0|2|10|2|52.3
2271|12|46|0.0|2|11|2|17.11
2272|12|46|0.0|2|11|2|22.23
2273|12|46|0.0|2|11|2|16.49
2274|12|46|0.0|2|11|2|47.85
2275|12|46|0.0|2|11|2|16.26
2276|12|46|0.0|2|11|2|24.44
2277|12|46|0.0|2|11|2|10.15
2278|12|46|0.0|2|11|2|22.67
2279|12|46|5.0|2|11|2|36.05
2280|12|46|0.0|2|11|2|19.69
2281|12|46|5.0|2|11|2|15.47
2282|12|46|0.0|2|11|2|20.5
2283|12|46|0.0|2|11|2|19.94
2284|12|46|0.0|2|11|2|15.54
2285|10|43|0.0|2|10|2|76.07
2286|10|43|0.0|2|10|2|54.52
2287|10|43|0.0|2|10|2|65.89
2288|10|43|0.0|2|10|2|80.87
2289|10|43|0.0|2|10|2|60.5
2290|10|43|0.0|2|10|2|33.54
2291|10|43|0.0|2|10|2|80.87
2292|10|43|0.0|2|10|2|45.52
2293|10|43|5.0|2|10|2|75.49
2294|10|43|0.0|2|10|2|81.78
2295|10|43|0.0|2|10|2|77.59
2296|10|43|0.0|2|10|2|74.09
2297|10|43|0.0|2|10|2|102.05
2298|10|43|0.0|2|10|2|56.62
2299|0|2|4.0|2|11|2|13.18
2300|0|2|5.0|2|11|2|23.49
2301|0|2|0.0|2|11|2|40.36
2302|0|2|0.0|2|11|2|21.99
2303|0|2|5.0|2|11|2|32.26
2304|36|62|0.0|2|11|2|108.43
2305|36|62|5.0|2|11|2|64.6
2306|36|62|0.0|2|11|2|39.22
2307|36|62|0.0|2|11|2|109.2
2308|36|62|0.0|2|11|2|38.45
2309|36|62|0.0|2|11|2|63.83
2310|36|62|5.0|2|11|2|70.75
2311|36|62|0.0|2|11|2|63.73
2312|36|62|5.0|2|11|2|71.69
2313|36|62|0.0|2|11|2|71.12
2314|36|62|0.0|2|11|2|80.23
2315|8|2|0.0|2|11|2|235.2
2316|8|2|0.0|2|11|2|128.25
2317|8|2|0.0|2|11|2|226.8
2318|8|2|0.0|2|11|2|162.4
2319|8|2|0.0|2|11|2|140.06
2320|8|2|0.0|2|11|2|238.14
2321|8|2|0.0|2|11|2|178.85
2322|8|2|0.0|2|11|2|187.11
2323|0|2|5.0|2|11|2|13.78
2324|0|2|0.0|2|11|2|20.26
2325|0|2|0.0|2|11|2|16.39
2326|0|2|0.0|2|11|2|21.31
2327|0|2|0.0|2|11|2|12.52
2328|0|2|0.0|2|11|2|16.69
2329|0|2|5.0|2|11|2|18.0
2330|0|2|5.0|2|11|2|27.86
2331|0|2|5.0|2|11|2|8.62
2332|0|2|3.0|2|11|2|18.62
2333|0|2|2.0|2|11|2|19.7
2334|0|2|0.0|2|11|2|24.68
2335|0|2|4.0|2|11|2|20.05
2336|0|2|5.0|2|11|2|10.06
2337|0|2|5.0|2|11|2|16.47
2338|0|2|5.0|2|11|2|18.79
2339|0|2|0.0|2|11|2|21.15
2340|0|2|4.5|2|11|2|12.71
2341|0|2|5.0|2|11|2|24.5
2342|14|47|0.0|2|11|2|25.85
2343|14|47|5.0|2|11|2|33.03
2344|13|39|4.0|2|10|2|11.81
2345|13|39|0.0|2|10|2|11.46
2346|13|39|0.0|2|10|2|12.17
2347|13|39|5.0|2|10|2|20.41
2348|13|39|0.0|2|10|2|16.25
2349|0|45|0.0|2|11|2|9.97
2350|9|39|4.0|2|10|2|23.62
2351|9|39|0.0|2|10|2|27.64
2352|9|39|0.0|2|10|2|11.91
2353|9|39|0.0|2|10|2|29.88
2354|9|39|2.0|2|9|2|14.69
2355|37|63|0.0|2|10|2|10.38
2356|37|63|0.0|2|10|2|9.24
2357|37|63|0.0|2|10|2|22.9
2358|37|63|0.0|2|10|2|24.88
2359|37|63|5.0|2|10|2|9.67
2360|37|63|0.0|2|10|2|23.09
2361|38|63|0.0|2|9|2|21.29
2362|38|63|0.0|2|9|2|18.31
2363|38|63|0.0|2|9|2|16.52
2364|37|63|0.0|2|10|2|22.15
2365|37|63|0.0|2|10|2|23.62
2366|37|63|0.0|2|10|2|10.75
2367|39|63|0.0|2|10|2|12.81
2368|37|63|0.0|2|10|2|17.95
2369|37|63|0.0|2|10|2|14.14
2370|37|63|5.0|2|10|2|26.27
2371|37|63|0.0|2|10|2|23.49
2372|9|39|5.0|2|10|2|15.9
2373|16|49|4.0|2|10|2|38.59
2374|16|49|0.0|2|10|2|13.93
2375|16|49|0.0|2|10|2|12.74
2376|16|49|0.0|2|10|2|25.19
2377|16|49|0.0|2|10|2|17.63
2378|9|39|0.0|2|9|2|44.19
2379|9|39|4.5|2|10|2|43.96
2380|9|39|2.0|2|10|2|18.82
2381|9|39|4.0|2|10|2|19.93
2382|9|39|5.0|2|10|2|32.29
2383|9|39|5.0|2|10|2|28.85
2384|9|39|0.0|2|10|2|21.41
2385|9|39|0.0|2|10|2|14.94
2386|9|39|5.0|2|10|2|22.91
2387|40|64|5.0|2|10|2|81.77
2388|40|64|5.0|2|10|2|73.34
2389|40|64|5.0|2|10|2|60.36
2390|40|64|0.0|2|10|2|73.66
2391|40|64|5.0|2|10|2|79.83
2392|40|64|5.0|2|10|2|85.67
2393|40|64|0.0|2|10|2|42.64
2394|40|64|0.0|2|10|2|103.45
2395|40|64|5.0|2|10|2|34.38
2396|40|64|0.0|2|10|2|30.74
2397|40|64|0.0|2|10|2|38.43
2398|40|64|4.67|2|10|2|43.09
2399|40|64|5.0|2|10|2|81.12
2400|40|64|5.0|2|10|2|79.18
2401|40|64|5.0|2|10|2|61.32
2402|21|23|0.0|2|11|2|14.6
2403|21|23|0.0|2|11|2|23.45
2404|21|23|0.0|2|11|2|21.48
2405|21|23|0.0|2|11|2|11.12
2406|21|23|5.0|2|11|2|12.37
2407|0|23|0.0|2|11|2|11.13
2408|0|23|5.0|2|11|2|13.83
2409|21|23|0.0|2|11|2|14.19
2410|21|23|0.0|2|11|2|13.8
2411|41|65|5.0|2|10|2|58.1
2412|41|65|4.0|2|10|2|67.09
2413|41|65|4.67|2|10|2|77.86
2414|41|65|0.0|2|10|2|67.73
2415|41|65|5.0|2|10|2|74.28
2416|41|65|3.5|2|10|2|51.27
2417|41|65|0.0|2|10|2|77.87
2418|41|65|5.0|2|10|2|57.11
2419|41|65|3.0|2|10|2|83.07
2420|41|65|5.0|2|10|2|59.9
2421|41|65|5.0|2|10|2|92.66
2422|41|65|5.0|2|10|2|61.32
2423|41|65|5.0|2|10|2|48.52
2424|41|65|0.0|2|10|2|34.14
2425|41|65|4.67|2|10|2|54.95
2426|36|62|0.0|2|11|2|49.22
2427|36|62|0.0|2|11|2|74.59
2428|36|62|0.0|2|11|2|64.6
2429|36|62|5.0|2|11|2|111.51
2430|36|62|0.0|2|11|2|105.35
2431|36|62|5.0|2|11|2|100.74
2432|36|62|0.0|2|11|2|47.68
2433|19|52|4.5|2|10|2|21.24
2434|19|52|0.0|2|10|2|12.92
2435|19|52|0.0|2|10|2|26.28
2436|19|52|0.0|2|10|2|20.8
2437|19|52|0.0|2|10|2|17.52
2438|19|52|0.0|2|10|2|15.11
2439|19|52|5.0|2|10|2|14.58
2440|19|52|0.0|2|10|2|22.47
2441|19|52|0.0|2|10|2|19.05
2442|19|52|0.0|2|10|2|31.32
2443|19|52|0.0|2|10|2|21.68
2444|19|52|0.0|2|10|2|18.4
2445|19|52|0.0|2|9|2|22.34
2446|19|52|0.0|2|10|2|18.71
2447|19|52|0.0|2|10|2|32.41
2448|42|66|5.0|3|12|2|10.31
2449|43|53|0.0|2|11|2|21.37
2450|43|53|0.0|2|11|2|41.15
2451|43|53|0.0|2|11|2|41.79
2452|43|53|0.0|2|11|2|24.56
2453|43|53|0.0|2|11|2|26.16
2454|43|53|0.0|2|11|2|31.58
2455|43|53|0.0|2|11|2|38.92
2456|43|53|0.0|2|11|2|30.94
2457|43|53|0.0|2|11|2|46.57
2458|43|53|0.0|2|11|2|30.3
2459|43|53|0.0|2|11|2|30.94
2460|43|53|0.0|2|11|2|28.07
2461|43|53|5.0|2|11|2|31.9
2462|43|53|5.0|2|11|2|31.26
2463|43|53|0.0|2|11|2|43.38
2464|43|53|0.0|2|11|2|24.24
2465|43|53|0.0|2|11|2|34.13
2466|43|53|5.0|2|11|2|22.33
2467|31|53|0.0|2|11|2|34.14
2468|31|53|0.0|2|11|2|58.72
2469|31|53|0.0|2|11|2|51.76
2470|31|53|0.0|2|11|2|72.95
2471|31|53|0.0|2|11|2|40.53
2472|31|53|0.0|2|11|2|39.37
2473|31|53|0.0|2|11|2|40.73
2474|31|53|0.0|2|11|2|79.39
2475|31|53|0.0|2|11|2|46.89
2476|39|63|4.0|2|10|2|24.19
2477|37|63|4.0|2|10|2|29.65
2478|38|63|0.0|2|9|2|13.73
2479|37|63|5.0|2|10|2|16.72
2480|14|47|5.0|2|11|2|18.92
2481|37|63|0.0|2|10|2|29.05
2482|37|63|0.0|2|10|2|10.94
2483|14|47|0.0|2|11|2|35.26
2484|14|47|0.0|2|11|2|37.57
2485|14|47|0.0|2|11|2|41.04
2486|14|47|0.0|2|11|2|26.59
2487|14|47|0.0|2|11|2|37.28
2488|14|47|0.0|2|11|2|32.66
2489|14|47|0.0|2|11|2|32.08
2490|14|47|0.0|2|11|2|33.81
2491|14|47|5.0|2|11|2|30.06
2492|14|47|0.0|2|11|2|40.75
2493|0|67|0.0|3|12|2|62.94
2494|0|67|0.0|3|12|2|42.42
2495|0|67|0.0|3|12|2|46.41
2496|0|67|0.0|3|12|2|56.39
2497|0|2|0.0|2|11|2|9.64
2498|0|2|0.0|2|11|2|8.69
2499|0|68|0.0|2|11|2|12.34
2500|0|68|0.0|2|11|2|15.12
2501|10|43|5.0|2|10|2|23.35
2502|44|53|0.0|2|11|2|38.94
2503|44|53|5.0|2|11|2|60.5
2504|44|53|0.0|2|11|2|85.66
2505|44|53|0.0|2|11|2|50.67
2506|44|53|0.0|2|11|2|45.88
2507|44|53|0.0|2|11|2|88.65
2508|44|53|3.0|2|11|2|38.94
2509|44|53|0.0|2|11|2|86.85
2510|44|53|0.0|2|11|2|88.07
2511|44|53|0.0|2|11|2|95.76
2512|43|53|0.0|2|11|2|35.73
2513|43|53|0.0|2|11|2|31.26
2514|43|53|0.0|2|11|2|29.67
2515|43|53|5.0|2|11|2|27.75
2516|0|49|0.0|2|10|2|14.13
2517|21|23|0.0|2|11|2|22.1
2518|21|23|0.0|2|11|2|19.82
2519|0|23|5.0|2|11|2|10.49
2520|21|23|0.0|2|11|2|7.87
2521|0|2|0.0|2|11|2|7.44
2522|0|2|0.0|2|11|2|9.9
2523|29|58|0.0|2|10|2|18.75
2524|29|58|0.0|2|10|2|22.04
2525|29|58|0.0|2|10|2|22.04
2526|29|58|0.0|2|10|2|23.69
2527|29|58|0.0|2|10|2|34.22
2528|29|58|0.0|2|10|2|46.06
2529|29|58|0.0|2|10|2|25.99
2530|29|58|0.0|2|10|2|23.03
2531|29|58|0.0|2|10|2|18.75
2532|29|58|1.0|2|10|2|20.73
2533|29|58|0.0|2|10|2|39.81
2534|29|58|0.0|2|10|2|16.45
2535|29|58|0.0|2|10|2|32.57
2536|29|58|0.0|2|10|2|22.37
2537|29|58|0.0|2|10|2|40.14
2538|29|58|0.0|2|10|2|25.33
2539|29|58|0.0|2|10|2|31.91
2540|29|58|0.0|2|10|2|28.29
2541|29|58|0.0|2|10|2|18.75
2542|0|64|0.0|2|10|2|22.91
2543|0|23|0.0|2|11|2|9.08
2544|8|2|0.0|2|11|2|139.62
2545|8|2|0.0|2|11|2|111.51
2546|8|2|0.0|2|11|2|107.73
2547|8|2|0.0|2|11|2|297.0
2548|8|2|0.0|2|11|2|205.85
2549|8|2|0.0|2|11|2|158.76
2550|8|2|0.0|2|11|2|219.24
2551|8|2|0.0|2|11|2|132.3
2552|45|46|0.0|2|11|2|124.35
2553|45|46|0.0|2|11|2|75.74
